"V1","V2","V3","V4","V5","V6","V7","V8"
4.14020123592018e-06,3.99260047884638e-06,3.40219745055116e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.48338760859172e-06,1.48338760859172e-06,1.77858912273933e-06,1.18818609444412e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.36899215103454e-06,2.36899215103454e-06,2.51659290810834e-06,2.81179442225595e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.22139139396074e-06,2.36899215103454e-06,2.07379063688693e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.69739896469877e-06,3.40219745055116e-06,3.54979820762497e-06,2.66419366518215e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.07379063688693e-06,2.36899215103454e-06,2.36899215103454e-06,3.40219745055116e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.40219745055116e-06,3.25459669347736e-06,3.10699593640356e-06,2.95939517932975e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.40219745055116e-06,3.25459669347736e-06,3.40219745055116e-06,2.95939517932975e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.14020123592018e-06,4.28780199299398e-06,4.28780199299398e-06,3.40219745055116e-06,1.54980794927493e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.28780199299398e-06,4.28780199299398e-06,4.14020123592018e-06,5.1734065354368e-06,3.02581552001297e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.54979820762497e-06,3.69739896469877e-06,3.84499972177257e-06,4.43540275006779e-06,3.69739896469877e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.87820502128919e-06,4.73060426421539e-06,4.73060426421539e-06,4.14020123592018e-06,5.025805778363e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.23981713447005e-06,7.23981713447005e-06,6.64941410617483e-06,5.91141032080582e-06,5.76380956373201e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
9.30622773350329e-06,9.30622773350329e-06,9.6014292476509e-06,9.45382849057709e-06,6.79701486324864e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
6.35421259202723e-06,6.50181334910103e-06,6.35421259202723e-06,8.12542167691287e-06,7.68261940569145e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.09298360613151e-05,1.07822353042413e-05,1.10774368183889e-05,9.6014292476509e-06,8.71582470520808e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.81622731579315e-05,1.81622731579315e-05,1.77194708867101e-05,1.49150565023078e-05,1.65386648301196e-05,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.04131359950571e-05,3.05607367521309e-05,3.05607367521309e-05,3.01179344809095e-05,2.03762845140385e-05,1.33578685151792e-06,7.38003785369016e-09,7.38003785369016e-09
0.000102147103932925,0.000101851902418778,0.000101999503175852,9.59478721358258e-05,5.63908692400465e-05,2.81991246389501e-05,7.38003785369016e-09,7.38003785369016e-09
0.000648269905105997,0.000648565106620145,0.000649303110405514,0.000663029980813378,0.000740963180548346,0.00084280770292927,0.000872327854344031,0.000872327854344031
0.999127672145656,0.999127672145656,0.999127672145656,0.999127672145656,0.999127672145656,0.999127672145656,0.999127672145656,0.999127672145656
