"V1","V2","V3","V4","V5","V6","V7","V8"
20.05,19.05,17.05,0.05,0.05,0.05,0.05,0.05
21.05,20.05,20.05,4.05,0.05,0.05,0.05,0.05
24.05,26.05,25.05,18.05,0.05,0.05,0.05,0.05
19.05,19.05,18.05,26.05,0.05,0.05,0.05,0.05
15.05,15.05,19.05,23.05,0.05,0.05,0.05,0.05
22.05,21.05,18.05,21.05,0.05,0.05,0.05,0.05
19.05,20.05,21.05,19.05,0.05,0.05,0.05,0.05
25.05,25.05,27.05,22.05,0.05,0.05,0.05,0.05
19.05,17.05,15.05,26.05,0.05,0.05,0.05,0.05
28.05,30.05,28.05,23.05,6.05,0.05,0.05,0.05
27.05,27.05,28.05,34.05,27.05,0.05,0.05,0.05
37.05,36.05,32.05,31.05,40.05,0.05,0.05,0.05
41.05,42.05,48.05,41.05,43.05,0.05,0.05,0.05
47.05,47.05,46.05,45.05,36.05,0.05,0.05,0.05
61.05,61.05,59.05,59.05,56.05,0.05,0.05,0.05
72.05,72.05,70.05,72.05,53.05,0.05,0.05,0.05
113.05,112.05,115.05,111.05,100.05,0.05,0.05,0.05
241.05,241.05,238.05,220.05,132.05,5.05,0.05,0.05
646.05,645.05,647.05,611.05,372.05,194.05,0.05,0.05
4344.05,4346.05,4350.05,4435.05,4976.05,5642.05,5841.05,5841.05
6769191.95,6769191.95,6769191.95,6769191.95,6769191.95,6769191.95,6769191.95,6769191.95
