"V1","V2","V3","V4","V5","V6","V7","V8"
6.05,6.05,6.05,0.05,0.05,0.05,0.05,0.05
7.05,6.05,5.05,1.05,0.05,0.05,0.05,0.05
6.05,7.05,5.05,8.05,0.05,0.05,0.05,0.05
4.05,4.05,7.05,4.05,0.05,0.05,0.05,0.05
11.05,9.05,5.05,7.05,0.05,0.05,0.05,0.05
10.05,12.05,16.05,7.05,0.05,0.05,0.05,0.05
11.05,11.05,11.05,13.05,0.05,0.05,0.05,0.05
10.05,10.05,10.05,11.05,0.05,0.05,0.05,0.05
10.05,10.05,9.05,11.05,0.05,0.05,0.05,0.05
14.05,13.05,14.05,11.05,0.05,0.05,0.05,0.05
28.05,27.05,25.05,16.05,8.05,0.05,0.05,0.05
19.05,21.05,21.05,35.05,12.05,0.05,0.05,0.05
29.05,29.05,26.05,15.05,19.05,0.05,0.05,0.05
23.05,23.05,27.05,30.05,21.05,0.05,0.05,0.05
43.05,43.05,41.05,37.05,31.05,0.05,0.05,0.05
56.05,56.05,58.05,58.05,49.05,0.05,0.05,0.05
91.05,91.05,90.05,78.05,52.05,0.05,0.05,0.05
175.05,175.05,172.05,165.05,98.05,1.05,0.05,0.05
562.05,562.05,559.05,506.05,280.05,100.05,0.05,0.05
4245.05,4245.05,4253.05,4347.05,4790.05,5259.05,5360.05,5360.05
6769672.95,6769672.95,6769672.95,6769672.95,6769672.95,6769672.95,6769672.95,6769672.95
