"V1","V2","V3","V4","V5","V6","V7","V8"
7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.54980794927493e-07,1.54980794927493e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.45383823222706e-07,7.45383823222706e-07,5.97783066148903e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.04058533737031e-06,1.04058533737031e-06,7.45383823222706e-07,1.54980794927493e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
3.02581552001297e-07,3.02581552001297e-07,8.92984580296509e-07,7.45383823222706e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.04058533737031e-06,1.04058533737031e-06,8.92984580296509e-07,1.33578685151792e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
5.97783066148903e-07,5.97783066148903e-07,7.45383823222706e-07,3.02581552001297e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,1.33578685151792e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.54980794927493e-07,1.54980794927493e-07,1.54980794927493e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.45383823222706e-07,5.97783066148903e-07,5.97783066148903e-07,3.02581552001297e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.63098836566553e-06,1.77858912273933e-06,1.77858912273933e-06,1.04058533737031e-06,7.45383823222706e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.22139139396074e-06,2.22139139396074e-06,2.22139139396074e-06,1.63098836566553e-06,1.48338760859172e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.36899215103454e-06,2.36899215103454e-06,2.07379063688693e-06,2.66419366518215e-06,1.33578685151792e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
4.14020123592018e-06,4.14020123592018e-06,3.99260047884638e-06,2.07379063688693e-06,5.97783066148903e-07,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
7.23981713447005e-06,7.23981713447005e-06,7.53501864861765e-06,7.38741789154385e-06,2.22139139396074e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
1.06346345471675e-05,1.06346345471675e-05,9.7490300047247e-06,9.01102621935568e-06,4.14020123592018e-06,7.38003785369016e-09,7.38003785369016e-09,7.38003785369016e-09
2.96751322096881e-05,2.96751322096881e-05,2.90847291813929e-05,2.56899117686954e-05,1.34390489315698e-05,3.02581552001297e-07,7.38003785369016e-09,7.38003785369016e-09
0.000120597198567151,0.000120597198567151,0.000120744799324225,0.000107903533458804,4.04499874760758e-05,6.50181334910103e-06,7.38003785369016e-09,7.38003785369016e-09
0.00119380230325077,0.00119380230325077,0.00119527831082151,0.00121549961454062,0.00131262091269519,0.00137018520795397,0.00137697484277936,0.00137697484277936
0.998623025157221,0.998623025157221,0.998623025157221,0.998623025157221,0.998623025157221,0.998623025157221,0.998623025157221,0.998623025157221
