"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"1","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"2","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"3","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"4","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"5","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"6","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"7","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"8","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"9","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"10","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"11","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"12","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"13","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"14","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"15","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"16","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"17","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"18","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"19","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"20","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"21","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"22","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"23","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"24","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"25","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"26","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"27","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"28","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
"29","13","13","13","13","13","13","13","13","13","13","14","14","14","15","16","17","17","18","19","20","21","22","23","24","25","26","27"
