"V1","V2","V3","V4","V5","V6","V7","V8"
0.00796874729909595,0.00739831636445351,0.00121000501287791,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.00904046602478782,0.00904046602478782,0.00796874729909595,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.00938618174275293,0.0092824670273634,0.00929975281326166,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0101640421081745,0.0103023283953605,0.0102158994658692,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0100084700350901,0.00981832639020933,0.0107690446146134,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0112184750479681,0.0112530466197646,0.0111320461184768,6.91431435930235e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0127396242070146,0.0126877668493198,0.0118061917685088,0.00178043594752035,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0137940571468082,0.013915057648096,0.0138113429327064,0.00876389345041572,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.014727489585314,0.0147102037994157,0.0149694905878896,0.0144163454391454,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0152806347340582,0.0153152063058547,0.0158164940969041,0.0159374945981919,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0171302138251716,0.0170610706815785,0.0169746417520873,0.0167326407495117,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0203972273599419,0.0204317989317384,0.0197057959240117,0.0205009420753315,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0229209521010873,0.022834523171596,0.0231975246754594,0.0221430917356658,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0271386838602617,0.0270522549307704,0.0267238249987036,0.0255138199858257,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0319441323399768,0.0321861333425524,0.0320305612694681,0.0307686988988954,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0366804376760989,0.0366977234619972,0.0380287289761629,0.0385991599108053,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0492990613818257,0.0492126324523344,0.0480544847971513,0.0520129297678519,0.0016075780885378,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.0700074328879362,0.0699382897443432,0.0700938618174275,0.0657551295569653,0.0491607750946397,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.122037648441686,0.122037648441686,0.121640075366027,0.122262363658364,0.121000501287791,1.72857858982559e-05,1.72857858982559e-05,1.72857858982559e-05
0.488116022194949,0.488824739416778,0.496551485713298,0.564657482152426,0.827954572954659,0.999671570067933,0.999671570067933,0.999671570067933
19321994,19321994,19321994,19321994,19321994,19321994,19321994,19321994
