10039	5.000000e-03	8.891000e-06	159992	8000942
10039	5.000000e-03	8.891000e-06	159992	8000931
10039	5.000000e-03	8.891000e-06	159992	8000927
10039	5.000000e-03	8.891000e-06	159991	8000903
10039	5.000000e-03	8.891000e-06	159990	8000807
10039	5.000000e-03	8.891000e-06	159988	8000713
10039	5.000000e-03	8.891000e-06	159988	8000707
10039	5.000000e-03	8.891000e-06	159987	8000696
10039	5.000000e-03	8.891000e-06	159987	8000690
10039	5.000000e-03	8.891000e-06	159980	8000333
10039	1.000000e-02	8.891000e-06	159977	8000177
10039	5.000000e-03	8.891000e-06	159975	8000070
10039	5.000000e-03	8.891000e-06	159974	8000035
10039	5.000000e-03	8.891000e-06	159974	8000019
10039	5.000000e-03	8.891000e-06	159970	7999822
10039	5.000000e-03	8.891000e-06	159969	7999792
10039	5.000000e-03	8.891000e-06	159967	7999698
10039	1.000000e-02	8.891000e-06	159966	7999619
10039	5.000000e-03	8.891000e-06	159963	7999464
10039	5.000000e-03	8.891000e-06	159962	7999441
10039	5.000000e-03	8.891000e-06	159959	7999262
10039	5.000000e-03	8.891000e-06	159957	7999196
10039	5.000000e-03	8.891000e-06	159956	7999136
10039	5.000000e-03	8.891000e-06	159951	7998910
10039	5.000000e-03	8.891000e-06	159950	7998853
10039	5.000000e-03	8.891000e-06	159946	7998676
10039	5.000000e-03	8.891000e-06	159945	7998626
10039	5.000000e-03	8.891000e-06	159945	7998622
10039	5.000000e-03	8.891000e-06	159943	7998497
10039	2.000000e-02	8.891000e-06	159942	7998441
10039	1.000000e-02	8.891000e-06	159940	7998331
10039	5.000000e-03	8.891000e-06	159940	7998324
10039	5.000000e-03	8.891000e-06	159939	7998296
10039	5.000000e-03	8.891000e-06	159936	7998134
10039	5.000000e-03	8.891000e-06	159936	7998130
10039	5.000000e-03	8.891000e-06	159930	7997836
10039	5.000000e-03	8.891000e-06	159927	7997675
10039	1.500000e-02	8.891000e-06	159926	7997657
10039	3.500000e-02	8.891000e-06	159902	7996441
10039	1.000000e-02	8.891000e-06	159898	7996250
10039	1.000000e-02	8.891000e-06	159894	7996095
10039	5.000000e-03	8.891000e-06	159890	7995881
10039	5.000000e-03	8.891000e-06	159890	7995863
10039	5.000000e-03	8.891000e-06	159890	7995850
10039	5.000000e-03	8.891000e-06	159887	7995731
10039	5.000000e-03	8.891000e-06	159886	7995680
10039	5.000000e-03	8.891000e-06	159886	7995671
10039	1.000000e-02	8.891000e-06	159885	7995601
10039	5.000000e-03	8.891000e-06	159884	7995585
10039	5.000000e-03	8.891000e-06	159884	7995536
10039	5.000000e-03	8.891000e-06	159875	7995107
10039	5.000000e-03	8.891000e-06	159869	7994845
10039	5.000000e-03	8.891000e-06	159865	7994580
10039	5.000000e-03	8.891000e-06	159862	7994424
10039	1.000000e-02	8.891000e-06	159862	7994420
10039	5.000000e-03	8.891000e-06	159862	7994413
10039	5.000000e-03	8.891000e-06	159860	7994360
10039	5.000000e-03	8.891000e-06	159860	7994357
10039	5.000000e-03	8.891000e-06	159858	7994237
10039	1.500000e-02	8.891000e-06	159849	7993770
10039	2.000000e-02	8.891000e-06	159843	7993491
10039	5.000000e-03	8.891000e-06	159841	7993426
10039	5.000000e-03	8.891000e-06	159835	7993105
10039	1.000000e-02	8.891000e-06	159834	7993062
10039	1.500000e-02	8.891000e-06	159834	7993036
10039	5.000000e-03	8.891000e-06	159830	7992864
10039	1.500000e-02	8.891000e-06	159828	7992765
10039	1.500000e-02	8.891000e-06	159828	7992738
10039	5.000000e-03	8.891000e-06	159821	7992446
10039	5.000000e-03	8.891000e-06	159820	7992373
10039	5.000000e-03	8.891000e-06	159818	7992301
10039	5.000000e-03	8.891000e-06	159815	7992168
10039	5.000000e-03	8.891000e-06	159811	7991958
10039	1.000000e-02	8.891000e-06	159806	7991678
10039	5.000000e-03	8.891000e-06	159803	7991553
10039	5.000000e-03	8.891000e-06	159801	7991419
10039	1.500000e-02	8.891000e-06	159800	7991368
10039	1.000000e-02	8.891000e-06	159797	7991227
