10034	5.000000e-03	8.891000e-06	160000	7996941
10034	5.000000e-03	8.891000e-06	159997	7996770
10034	5.000000e-03	8.891000e-06	159987	7996269
10034	5.000000e-03	8.891000e-06	159986	7996213
10034	5.000000e-03	8.891000e-06	159984	7996073
10034	5.000000e-03	8.891000e-06	159982	7995980
10034	5.000000e-03	8.891000e-06	159981	7995925
10034	5.000000e-03	8.891000e-06	159974	7995613
10034	5.000000e-03	8.891000e-06	159974	7995612
10034	5.000000e-03	8.891000e-06	159972	7995518
10034	5.000000e-03	8.891000e-06	159965	7995165
10034	5.000000e-03	8.891000e-06	159965	7995149
10034	5.000000e-03	8.891000e-06	159965	7995142
10034	5.000000e-03	8.891000e-06	159959	7994902
10034	1.000000e-02	8.891000e-06	159958	7994849
10034	5.000000e-03	8.891000e-06	159957	7994772
10034	1.000000e-02	8.891000e-06	159954	7994668
10034	5.000000e-03	8.891000e-06	159946	7994281
10034	5.000000e-03	8.891000e-06	159942	7994092
10034	1.000000e-02	8.891000e-06	159938	7993881
10034	5.000000e-03	8.891000e-06	159936	7993795
10034	5.000000e-03	8.891000e-06	159935	7993724
10034	5.000000e-03	8.891000e-06	159932	7993607
10034	5.000000e-03	8.891000e-06	159931	7993526
10034	5.000000e-03	8.891000e-06	159930	7993479
10034	5.000000e-03	8.891000e-06	159929	7993450
10034	5.000000e-03	8.891000e-06	159929	7993445
10034	5.000000e-03	8.891000e-06	159929	7993407
10034	1.500000e-02	8.891000e-06	159927	7993320
10034	5.000000e-03	8.891000e-06	159921	7993021
10034	1.000000e-02	8.891000e-06	159917	7992817
10034	5.000000e-03	8.891000e-06	159911	7992520
10034	5.000000e-03	8.891000e-06	159906	7992267
10034	1.000000e-02	8.891000e-06	159901	7992029
10034	5.000000e-03	8.891000e-06	159899	7991904
10034	1.000000e-02	8.891000e-06	159896	7991733
10034	5.000000e-03	8.891000e-06	159887	7991296
10034	1.000000e-02	8.891000e-06	159886	7991253
10034	1.500000e-02	8.891000e-06	159885	7991221
10034	5.000000e-03	8.891000e-06	159879	7990863
10034	1.000000e-02	8.891000e-06	159873	7990585
10034	1.000000e-02	8.891000e-06	159870	7990450
10034	5.000000e-03	8.891000e-06	159869	7990420
10034	5.000000e-03	8.891000e-06	159866	7990256
10034	5.000000e-03	8.891000e-06	159864	7990189
10034	1.000000e-02	8.891000e-06	159858	7989856
10034	1.500000e-02	8.891000e-06	159857	7989825
10034	5.000000e-03	8.891000e-06	159854	7989654
10034	5.000000e-03	8.891000e-06	159853	7989596
10034	2.000000e-02	8.891000e-06	159846	7989243
10034	5.000000e-03	8.891000e-06	159842	7989066
10034	3.500000e-02	8.891000e-06	159842	7989030
10034	1.000000e-02	8.891000e-06	159840	7988941
10034	5.000000e-03	8.891000e-06	159833	7988591
10034	1.000000e-02	8.891000e-06	159822	7988067
10034	5.000000e-03	8.891000e-06	159820	7987989
10034	1.000000e-02	8.891000e-06	159818	7987854
10034	1.500000e-02	8.891000e-06	159815	7987730
10034	1.000000e-02	8.891000e-06	159815	7987729
10034	5.000000e-03	8.891000e-06	159813	7987609
10034	2.000000e-02	8.891000e-06	159811	7987542
10034	5.000000e-03	8.891000e-06	159810	7987501
10034	5.000000e-03	8.891000e-06	159804	7987197
10034	2.500000e-02	8.891000e-06	159801	7987020
10034	5.000000e-03	8.891000e-06	159793	7986649
10034	5.000000e-03	8.891000e-06	159788	7986373
10034	5.000000e-03	8.891000e-06	159788	7986359
10034	1.000000e-02	8.891000e-06	159784	7986229
10034	5.000000e-03	8.891000e-06	159780	7986033
10034	2.500000e-02	8.891000e-06	159765	7985303
10034	5.000000e-03	8.891000e-06	159764	7985247
10034	1.500000e-02	8.891000e-06	159763	7985169
10034	5.000000e-03	8.891000e-06	159762	7985122
10034	2.500000e-02	8.891000e-06	159762	7985117
10034	5.000000e-03	8.891000e-06	159759	7984978
10034	5.000000e-03	8.891000e-06	159756	7984830
10034	5.000000e-03	8.891000e-06	159754	7984761
10034	1.500000e-02	8.891000e-06	159752	7984667
10034	5.000000e-03	8.891000e-06	159748	7984479
10034	1.500000e-02	8.891000e-06	159733	7983662
10034	5.000000e-03	8.891000e-06	159728	7983412
10034	5.000000e-03	8.891000e-06	159725	7983221
10034	1.000000e-02	8.891000e-06	159723	7983118
10034	1.500000e-02	8.891000e-06	159718	7982878
10034	1.500000e-02	8.891000e-06	159716	7982760
10034	1.000000e-02	8.891000e-06	159707	7982336
10034	3.000000e-02	8.891000e-06	159707	7982314
10034	1.000000e-02	8.891000e-06	159705	7982237
10034	1.500000e-02	8.891000e-06	159700	7981984
10034	5.000000e-03	8.891000e-06	159699	7981932
10034	1.000000e-02	8.891000e-06	159696	7981774
10034	1.000000e-02	8.891000e-06	159675	7980696
10034	5.000000e-03	8.891000e-06	159673	7980620
10034	1.500000e-02	8.891000e-06	159671	7980513
10034	1.000000e-02	8.891000e-06	159671	7980482
10034	5.000000e-03	8.891000e-06	159667	7980279
10034	3.000000e-02	8.891000e-06	159659	7979954
10034	2.000000e-02	8.891000e-06	159643	7979174
10034	2.000000e-02	8.891000e-06	159636	7978822
10034	5.000000e-03	8.891000e-06	159625	7978292
10034	1.500000e-02	8.891000e-06	159620	7978043
10034	1.000000e-02	8.891000e-06	159618	7977961
10034	5.000000e-03	8.891000e-06	159616	7977857
10034	1.500000e-02	8.891000e-06	159607	7977434
10034	1.500000e-02	8.891000e-06	159598	7976979
10034	1.500000e-02	8.891000e-06	159597	7976937
10034	5.000000e-03	8.891000e-06	159596	7976893
10034	5.500000e-02	8.891000e-06	159573	7975766
10034	1.000000e-02	8.891000e-06	159567	7975481
10034	1.000000e-02	8.891000e-06	159557	7975037
10034	3.000000e-02	8.891000e-06	159549	7974618
10034	2.000000e-02	8.891000e-06	159549	7974592
10034	2.000000e-02	8.891000e-06	159536	7973921
10034	5.000000e-03	8.891000e-06	159520	7973127
10034	5.000000e-03	8.891000e-06	159507	7972512
10034	1.500000e-02	8.891000e-06	159505	7972388
10034	1.500000e-02	8.891000e-06	159495	7971901
10034	5.000000e-03	8.891000e-06	159492	7971768
10034	3.000000e-02	8.891000e-06	159479	7971119
10034	1.500000e-02	8.891000e-06	159477	7971028
10034	3.000000e-02	8.891000e-06	159471	7970725
10034	5.000000e-03	8.891000e-06	159442	7969229
10034	4.000000e-02	8.891000e-06	159438	7969049
10034	5.000000e-03	8.891000e-06	159438	7969039
10034	1.000000e-02	8.891000e-06	159401	7967203
10034	2.000000e-02	8.891000e-06	159391	7966686
10034	2.000000e-02	8.891000e-06	159380	7966170
10034	1.500000e-02	8.891000e-06	159369	7965624
10034	2.000000e-02	8.891000e-06	159366	7965435
10034	5.000000e-03	8.891000e-06	159361	7965192
10034	5.000000e-03	8.891000e-06	159346	7964470
10034	2.000000e-02	8.891000e-06	159329	7963670
10034	1.000000e-02	8.891000e-06	159319	7963149
10034	5.000000e-03	8.891000e-06	159302	7962358
10034	1.500000e-02	8.891000e-06	159299	7962166
10034	1.500000e-02	8.891000e-06	159277	7961106
10034	1.000000e-02	8.891000e-06	159272	7960912
10034	5.000000e-03	8.891000e-06	159251	7959867
10034	2.000000e-02	8.891000e-06	159221	7958388
10034	2.500000e-02	8.891000e-06	159210	7957830
10034	2.000000e-02	8.891000e-06	159208	7957691
10034	3.000000e-02	8.891000e-06	159207	7957677
10034	3.500000e-02	8.891000e-06	159178	7956186
10034	1.000000e-02	8.891000e-06	159170	7955754
10034	4.000000e-02	8.891000e-06	159158	7955157
10034	5.000000e-03	8.891000e-06	159152	7954877
10034	3.000000e-02	8.891000e-06	159134	7953938
10034	3.500000e-02	8.891000e-06	159116	7953072
10034	5.000000e-03	8.891000e-06	159109	7952723
10034	2.000000e-02	8.891000e-06	159102	7952349
10034	2.000000e-02	8.891000e-06	159090	7951754
10034	2.000000e-02	8.891000e-06	159074	7950918
10034	5.500000e-02	8.891000e-06	159066	7950520
10034	1.000000e-02	8.891000e-06	159057	7950060
10034	5.000000e-02	8.891000e-06	159056	7950002
10034	5.000000e-03	8.891000e-06	159032	7948845
10034	3.500000e-02	8.891000e-06	159017	7948059
10034	1.500000e-02	8.891000e-06	159006	7947509
10034	2.000000e-02	8.891000e-06	158988	7946598
10034	2.000000e-02	8.891000e-06	158983	7946331
10034	2.500000e-02	8.891000e-06	158950	7944623
10034	2.000000e-02	8.891000e-06	158944	7944331
